"ENTREZ_ID","KEGG_ID"
8326,"map04310, map04916, map05200, map05217"
8329,"map05322"
8330,"map05322"
8331,"map05322"
8332,"map05322"
8334,"map05322"
8335,"map05322"
8336,"map05322"
8337,"map05322"
8338,"map05322"
8339,"map05322"
8340,"map05322"
8341,"map05322"
8342,"map05322"
8343,"map05322"
8344,"map05322"
8345,"map05322"
8346,"map05322"
8347,"map05322"
8348,"map05322"
8349,"map05322"
8350,"map05322"
8351,"map05322"
8352,"map05322"
8353,"map05322"
8354,"map05322"
8355,"map05322"
8356,"map05322"
8357,"map05322"
8358,"map05322"
8359,"map05322"
8360,"map05322"
8361,"map05322"
8362,"map05322"
8363,"map05322"
8364,"map05322"
8365,"map05322"
8366,"map05322"
8367,"map05322"
8368,"map05322"
8369,"map05322"
8370,"map05322"
8372,"map00531, map01100"
8379,"map04110, map04914"
8382,"map00230, map00240, map01100"
8383,"map04740"
8386,"map04740"
8387,"map04740"
8388,"map04740"
8390,"map04740"
8392,"map04740"
8394,"map00562, map01100, map04070, map04144, map04666, map04810"
8395,"map00562, map01100, map04070, map04144, map04666, map04810"
8396,"map00562, map04070, map04810"
8398,"map00564, map00565, map00590, map00591, map00592, map01100, map04010, map04270, map04370, map04664, map04666, map04730, map04912, map04972, map04975, map05145"
8399,"map00564, map00565, map00590, map00591, map00592, map01100, map04010, map04270, map04370, map04664, map04730, map04912, map04972, map04975, map05145"
8408,"map04140, map04150"
8411,"map04144, map04145"
8417,"map04130, map04145"
8424,"map00310"
8431,"map04976"
8435,"map00100"
8438,"map03440"
8440,"map04012, map04360, map04660, map05130"
8443,"map00564, map04146"
8449,"map03040"
8450,"map03420, map04120"
8451,"map03420, map04120"
8452,"map04120"
8453,"map04120, map05200, map05211"
8454,"map04110, map04114, map04120, map04141, map04310, map04350, map04710"
8471,"map04722, map04910, map04920, map04930, map04960"
8473,"map00514"
8480,"map03013"
8482,"map04360"
8484,"map04080"
8487,"map03013"
8491,"map04010"
8493,"map04115"
8503,"map04012, map04062, map04070, map04150, map04210, map04370, map04380, map04510, map04620, map04630, map04650, map04660, map04662, map04664, map04666, map04670, map04722, map04810, map04910, map04914, map04930, map04960, map04973, map05100, map05142, map05145, map05146, map05160, map05200, map05210, map05211, map05212, map05213, map05214, map05215, map05218, map05220, map05221, map05222, map05223"
8504,"map04146"
8506,"map04514"
8509,"map00534, map01100"
8513,"map00561, map01100, map04975"
8515,"map04510, map04512, map04810, map05410, map05412, map05414"
8516,"map04510, map04512, map04514, map04810, map05410, map05412, map05414"
8517,"map04010, map04062, map04210, map04380, map04620, map04621, map04622, map04623, map04660, map04662, map04920, map05120, map05131, map05142, map05145, map05160, map05200, map05212, map05215, map05220, map05221, map05222, map05340"
8519,"map04662"
8525,"map00561, map00564, map01100, map04070"
8526,"map00561, map00564, map01100, map04070"
8527,"map00561, map00564, map01100, map04070"
8528,"map00250, map04146"
8529,"map00590, map01100"
8531,"map04530"
8534,"map00533"
8540,"map00565, map01100, map04146"
8542,"map05143"
8546,"map04142"
8550,"map04010"
8553,"map04710"
8554,"map04120, map04630, map05160, map05200, map05222"
8555,"map04110"
8556,"map04110"
8559,"map03040"
8560,"map00600, map01100"
8563,"map03013"
8564,"map00380, map01100"
8565,"map00970"
8566,"map00750, map01100"
8569,"map04010, map04910"
8573,"map04530"
8590,"map04740"
8600,"map04060, map04380, map05323"
8607,"map04310"
8608,"map00830, map01100"
8611,"map00561, map00564, map00565, map00600, map01100, map04666, map04975"
8612,"map00561, map00564, map00565, map00600, map01100, map04666, map04975"
8613,"map00561, map00564, map00565, map00600, map01100, map04666, map04975"
8622,"map00230"
8625,"map04612, map05340"
8630,"map00140, map01100"
8633,"map04360"
8639,"map00260, map00350, map00360, map00410, map01100"
8643,"map04340, map05200, map05217"
8644,"map00140, map00590, map00980"
8645,"map04974"
8646,"map04350"
8647,"map02010, map04976"
8649,"map04010"
8650,"map04330"
8651,"map04120, map04380, map04630, map04910, map04930, map05145"
8653,"map04622"
8654,"map00230"
8655,"map04962"
8659,"map00250, map00330, map01100"
8660,"map04722, map04910, map04920, map04930, map04960"
8661,"map03013"
8662,"map03013"
8663,"map03013"
8664,"map03013"
8665,"map03013"
8666,"map03013"
8667,"map03013"
8668,"map03013"
8669,"map03013"
8671,"map04964, map04972, map04976"
8672,"map03013, map05416"
8673,"map04130"
8674,"map04130"
8675,"map04130"
8676,"map04130"
8677,"map04130"
8678,"map04140"
8681,"map00564, map00565, map00590, map00591, map00592, map01100, map04010, map04270, map04370, map04664, map04730, map04912, map04972, map04975, map05145"
8683,"map03040"
8685,"map04145"
8692,"map00531, map01100"
8693,"map00512, map01100"
8694,"map00561, map00830, map01100, map04975"
8697,"map04110, map04114, map04120, map04914"
8698,"map04080"
8702,"map00533, map00601, map01100"
8703,"map00510, map00514, map00533, map00601, map01100"
8704,"map00052, map00510, map00514, map00533, map00601, map01100"
8705,"map00604, map01100"
8706,"map00603, map01100"
8707,"map00601, map01100"
8708,"map00601, map01100"
8714,"map02010, map04976"
8717,"map04210, map04622, map04920, map05160"
8718,"map04060"
8720,"map04141"
8722,"map04142"
8731,"map03015"
8732,"map03015"
8733,"map00563, map01100"
8735,"map04530, map05416"
8737,"map04210, map04620, map04622, map04623, map05160"
8740,"map04060"
8741,"map04060, map04672, map05323"
8742,"map04060"
8743,"map04060, map04210, map04650"
8744,"map04060"
8760,"map00564, map01100, map04070"
8761,"map03013, map03015, map03018"
8763,"map04142"
8764,"map04060"
8766,"map04144, map04962, map04972"
8767,"map04621, map04722, map05131"
8771,"map04060"
8772,"map04210, map04620, map04622, map05010, map05142, map05200"
8773,"map04130"
8776,"map00051"
8777,"map04530"
8784,"map04060"
8787,"map04744"
8789,"map00010, map00030, map00051, map01100, map04910"
8790,"map00051, map00520, map01100"
8792,"map04060, map04380, map05323"
8793,"map04060, map04210, map04650"
8794,"map04060, map04210, map04650"
8795,"map04060, map04115, map04210, map04650"
8797,"map04060, map04210, map04650"
8799,"map04146"
8800,"map04146"
8801,"map00020, map00640, map01100"
8802,"map00020, map00640, map01100"
8803,"map00020, map00640, map01100"
8807,"map04060"
8809,"map04060"
8811,"map04080"
8813,"map00510, map01100"
8817,"map04010, map04810, map05200, map05218"
8818,"map00510, map00563, map01100"
8821,"map00562, map01100, map04070"
8822,"map04010, map04810, map05200, map05218"
8823,"map04010, map04810, map05200, map05218"
8824,"map00983"
8826,"map04520, map04810"
8829,"map04360"
8833,"map00230, map00983, map01100"
8835,"map04630, map04910, map04930"
8836,"map00790"
8837,"map04210, map05142"
8850,"map04330"
8851,"map05010"
8853,"map04144, map04666"
8854,"map00830, map01100"
8863,"map04710"
8864,"map04710"
8867,"map00562, map01100, map04070"
8869,"map00604, map01100"
8871,"map00562, map01100, map04070"
8874,"map04810"
8875,"map00770"
8876,"map00770"
8877,"map00600, map01100, map04020, map04370, map04666"
8878,"map04380"
8879,"map00600, map01100"
8881,"map04110, map04114, map04120, map04914"
8883,"map05010"
8884,"map04977"
8890,"map03013"
8891,"map03013"
8892,"map03013"
8893,"map03013"
8894,"map03013"
8896,"map03040"
8898,"map00051"
8900,"map04110, map04914, map05200, map05221"
8905,"map04142"
8907,"map04142"
8911,"map04010, map04020"
8912,"map04010, map04020"
8913,"map04010, map04020, map04930"
8915,"map04660, map04662"
8916,"map04120"
8924,"map04120"
8925,"map04120"
8930,"map03410"
8936,"map04520, map04666, map04810, map05100, map05131"
8940,"map03440"
8942,"map00380, map01100"
8943,"map04142"
8945,"map04114, map04120, map04310, map04340, map04710, map05131"
8968,"map05322"
8969,"map05322"
8970,"map05322"
8972,"map00052, map00500, map01100, map04973"
8973,"map04080"
8974,"map00330, map01100"
8976,"map04062, map04520, map04666, map04810, map05100, map05130, map05131"
8985,"map00310, map00514"
8986,"map04010, map04722"
8992,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
8995,"map04060"
9001,"map05016"
9002,"map04080"
9019,"map04514"
9020,"map04010, map04210, map04380, map04660, map04672, map05120"
9021,"map04120, map04380, map04630, map04910, map04920, map04930, map05160"
9023,"map00120"
9037,"map04360"
9038,"map04080"
9039,"map04120"
9040,"map04120"
9045,"map03010"
9047,"map04370"
9051,"map04621"
9054,"map00730, map04122"
9056,"map04974"
9060,"map00230, map00450, map00920, map01100"
9061,"map00230, map00450, map00920, map01100"
9063,"map04120, map04630, map05160, map05200, map05222"
9064,"map04010"
9071,"map04514, map04530, map04670, map05160"
9073,"map04514, map04530, map04670, map05160"
9074,"map04514, map04530, map04670, map05160"
9075,"map04514, map04530, map04670, map05160"
9076,"map04514, map04530, map04670, map05130, map05160"
9080,"map04514, map04530, map04670, map05160"
9086,"map03013"
9087,"map04810"
9088,"map04110, map04114, map04914"
9091,"map00563, map01100"
9092,"map03040"
9101,"map04144"
9103,"map04145, map04380, map04666, map05140, map05150, map05322"
9107,"map00051"
9108,"map00051"
9114,"map00190, map01100, map04142, map04145, map04966, map05110, map05120, map05323"
9125,"map03018"
9126,"map04110, map04114"
9127,"map04020, map04080"
9128,"map03040"
9129,"map03040"
9131,"map04210"
9133,"map04110, map04114, map04115, map04914"
9134,"map04110, map04114, map04115, map05200, map05215, map05222"
9135,"map04144"
9138,"map04270, map04810"
9140,"map04140, map04622"
9146,"map04144, map04145"
9156,"map03430"
9162,"map00561, map00564, map01100, map04070"
9167,"map00190, map04260, map05010, map05012, map05016"
9170,"map04080"
9175,"map04010"
9179,"map04142"
9180,"map04060, map04630"
9181,"map05130"
9184,"map04110"
9187,"map04744"
9197,"map00604, map01100"
9200,"map01040"
9218,"map04530"
9223,"map04530"
9227,"map00830, map04977"
9230,"map04144, map04962"
9232,"map04110, map04114"
9241,"map04350"
9245,"map00512, map01100"
9246,"map04120, map05012"
9248,"map04080"
9249,"map00830, map01100"
9252,"map04010, map04722, map05219"
9253,"map04330"
9254,"map04010, map04260, map05410, map05412, map05414"
9261,"map04010, map04370, map04722"
9271,"map04320"
9287,"map04080"
9294,"map04080"
9296,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
9320,"map04120"
9322,"map04910"
9331,"map00600, map01100"
9334,"map00512"
9337,"map03018"
9340,"map04080"
9341,"map04130, map04145"
9342,"map04130"
9343,"map03040"
9344,"map04010"
9348,"map00534, map01100"
9349,"map03010"
9350,"map04310"
9351,"map04960"
9353,"map04360"
9354,"map04120"
9369,"map04514"
9370,"map03320, map04920, map04930"
9372,"map04144, map04350"
9373,"map04141"
9374,"map00062, map01100, map04142"
9376,"map04976"
9377,"map00190, map01100, map04260, map05010, map05012, map05016"
9378,"map04514"
9379,"map04514"
9380,"map00620, map00630, map01100"
9388,"map00561, map01100"
9394,"map00534"
9402,"map04660"
9409,"map04146"
9410,"map03040"
9414,"map04530, map05110"
9415,"map00592, map01040, map03320"
9416,"map03040"
9420,"map00120, map00140"
9423,"map04360"
9429,"map02010, map04976"
9435,"map00533"
9436,"map04650"
9437,"map04650"
9446,"map00480, map00980, map00982"
9447,"map04623"
9448,"map04010"
9451,"map04141, map05010, map05160"
9453,"map00900, map01100"
9459,"map04810, map05212"
9468,"map00564, map01100"
9469,"map00532"
9470,"map03013, map04150, map04910"
9474,"map04140, map04622, map05131"
9475,"map04062, map04270, map04310, map04350, map04360, map04510, map04670, map04810, map05130, map05131"
9476,"map04142"
9479,"map04010"
9482,"map04130"
9486,"map00514"
9487,"map00563, map01100"
9488,"map00563, map01100"
9489,"map00564, map01100"
9491,"map03050"
9500,"map04722"
9514,"map00600, map01100"
9517,"map00600, map01100"
9519,"map03022, map05016"
9524,"map01040"
9525,"map04144"
9527,"map04130"
9532,"map04141"
9533,"map00230, map00240, map01100, map03020, map04623"
9536,"map00590, map01100"
9538,"map04115"
9540,"map04115"
9541,"map04330"
9542,"map04012"
9545,"map04972"
9547,"map04060, map04062"
9550,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
9551,"map00190, map01100"
9554,"map04130, map04145"
9555,"map05322"
9560,"map04060, map04062, map04623"
9562,"map00562"
9563,"map00030, map01100"
9564,"map04062, map04510, map04670, map04810, map05100"
9568,"map04080"
9569,"map03022"
9570,"map04130"
9572,"map04710"
9575,"map04710"
9583,"map00230, map00240, map04142"
9586,"map04962, map05016, map05215"
9588,"map00360, map01100"
9601,"map04141, map05110"
9612,"map04330"
9615,"map00230, map01100"
9616,"map04120"
9618,"map05200, map05222"
9619,"map02010"
9626,"map04740, map04744"
9627,"map05012"
9630,"map04020, map05142, map05146"
9631,"map03013"
9632,"map04141"
9635,"map04740, map04972"
9636,"map04622"
9641,"map04620, map04622, map04623, map05160"
9652,"map03018"
9653,"map00534"
9655,"map04630"
9669,"map03013"
9672,"map04512, map04514, map05144"
9688,"map03013"
9690,"map04120"
9693,"map04010"
9695,"map04141"
9700,"map04110, map04114"
9706,"map04140, map04150"
9709,"map04141"
9716,"map03040"
9723,"map04360"
9724,"map03008"
9727,"map04144"
9739,"map00310"
9741,"map04142"
9744,"map04144"
9748,"map04114"
9755,"map04622"
9765,"map04144, map04350"
9775,"map03013, map03015, map03040"
9785,"map03040"
9789,"map03060"
9790,"map03008"
9791,"map00564, map01100"
9794,"map04330"
9815,"map04144"
9817,"map04120"
9818,"map03013"
9820,"map04120"
9826,"map04270"
9829,"map04144"
9836,"map00340, map00350"
9844,"map04062, map05100, map05131"
9846,"map04380, map04664, map04666, map05220"
9855,"map04520"
9861,"map03050"
9863,"map04530"
9869,"map00310"
9871,"map04141"
9879,"map03040"
9883,"map03013"
9886,"map04120"
9887,"map03015"
9899,"map04512"
9900,"map04512"
9901,"map04360"
9902,"map04145"
9915,"map05200, map05211"
9922,"map04144"
9924,"map03018"
9926,"map00564"
9934,"map04080"
9939,"map03013, map03015, map03040"
9941,"map04210"
9942,"map00040, map01100"
9945,"map00250, map00520, map01100"
9953,"map00534"
9955,"map00534"
9956,"map00534"
9957,"map00534"
